Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0032755~positive regulation of interleukin-6 production	10	11.494252873563218	8.937817199675378E-10	IL1A, IL33, IL6, IL1B, TLR9, HMGB1, TNF, MYD88, TLR3, TLR2	87	105	19453	21.295019157088124	1.511383739161154E-6	1.3739862622410058E-7	1.2488568214455505E-7
GOTERM_BP_DIRECT	GO:0045087~innate immune response	18	20.689655172413794	2.0953385526396478E-9	CRP, IFNB1, ARG1, PIK3CD, HMGB1, PIK3CG, ISG20, LGALS3, TLR9, PPARG, CD46, JAK3, IFNL3, MYD88, TLR3, HAVCR2, SLAMF1, TLR2	87	634	19453	6.348199717176112	3.5432112472921773E-6	2.95268124376137E-7	2.6837794628392824E-7
GOTERM_BP_DIRECT	GO:0043491~protein kinase B signaling	9	10.344827586206897	2.589102245115558E-9	CD40, PIK3CA, IL1B, CD28, CCL2, PIK3CD, PIK3CB, TNF, PIK3CG	87	81	19453	24.84418901660281	4.3781623531025105E-6	3.3678245357618525E-7	3.0611155005712405E-7
GOTERM_BP_DIRECT	GO:0007165~signal transduction	24	27.586206896551722	6.886336599754792E-9	IL1RN, CXCL8, IL15, RAPH1, PIK3CD, FASLG, HMGB1, PIK3CB, MAPK14, HIF1A, EGFR, POMC, CXCL12, ARTN, IL1B, GRAP2, CCL2, MAPK1, PPARG, CRK, MYD88, TLR3, PTGES, TLR2	87	1307	19453	4.105849141228926	1.164472745074363E-5	8.317710850132395E-7	7.560213824159368E-7
GOTERM_BP_DIRECT	GO:0046330~positive regulation of JNK cascade	9	10.344827586206897	1.2922839569790978E-8	IL1A, IL1B, TLR9, HMGB1, TNF, CRK, MYD88, TLR3, SLAMF1	87	99	19453	20.327063740856843	2.1852283099921266E-5	1.378379692219057E-6	1.2528501401186817E-6
GOTERM_BP_DIRECT	GO:0006959~humoral immune response	8	9.195402298850574	1.3042031387051988E-8	IL6, IFNA1, IFNB1, IL7, ALOX5, CD28, CCL2, TNF	87	64	19453	27.949712643678158	2.2053831956858616E-5	1.378379692219057E-6	1.2528501401186817E-6
GOTERM_BP_DIRECT	GO:0032757~positive regulation of interleukin-8 production	8	9.195402298850574	1.4564149797701097E-8	IL6, IL1B, TLR9, HMGB1, TNF, MYD88, TLR3, TLR2	87	65	19453	27.51971706454465	2.462767418287548E-5	1.448704547524268E-6	1.3167704846509756E-6
GOTERM_BP_DIRECT	GO:0042102~positive regulation of T cell proliferation	8	9.195402298850574	2.006519654017611E-8	IL4, IL6, IL15, IL1B, CD28, CD46, JAK3, HAVCR2	87	68	19453	26.305611899932387	3.392967200488428E-5	1.8850137416354332E-6	1.7133448379028155E-6
GOTERM_BP_DIRECT	GO:0032760~positive regulation of tumor necrosis factor production	9	10.344827586206897	2.5731475729931962E-8	IL1A, IL33, IL6, TLR9, HMGB1, MYD88, TLR3, HAVCR2, TLR2	87	108	19453	18.633141762452105	4.3510979385597004E-5	2.2901013399639444E-6	2.0815409577318645E-6
GOTERM_BP_DIRECT	GO:1901224~positive regulation of NIK/NF-kappaB signaling	8	9.195402298850574	3.005899270969151E-8	IL1B, IL18, TLR9, TNF, EGFR, TLR3, HAVCR2, TLR2	87	72	19453	24.844189016602808	5.082846567594501E-5	2.541487833604417E-6	2.3100335897397923E-6
GOTERM_BP_DIRECT	GO:0007259~JAK-STAT cascade	7	8.045977011494253	3.85898485561802E-8	SOCS3, SOCS1, CSF2, IFNB1, CCL2, JAK3, IFNL3	87	44	19453	35.57236154649947	6.525330604878476E-5	3.0264550292084103E-6	2.750834642160453E-6
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	9	10.344827586206897	3.937434100685099E-8	IL33, IL15, IL1B, IL18, TLR9, MIR21, TNF, TLR3, TLR2	87	114	19453	17.652450090744104	6.65797954255698E-5	3.0264550292084103E-6	2.750834642160453E-6
GOTERM_BP_DIRECT	GO:0032735~positive regulation of interleukin-12 production	7	8.045977011494253	4.436992238064269E-8	CD40, TLR9, HMGB1, MAPK14, HLA-G, TLR3, TLR2	87	45	19453	34.78186462324393	7.502672580217418E-5	3.2621538585072516E-6	2.9650682912629483E-6
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	10	11.494252873563218	5.058943644185287E-8	IL1A, CD40, CXCL8, IL1B, HGF, PIK3CD, MIR21, HIF1A, TLR3, NFE2L2	87	166	19453	13.46974103309791	8.554308012842515E-5	3.56444737596555E-6	3.239831825463661E-6
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	8	9.195402298850574	8.146875880787943E-8	LGALS3, TGFB2, CXCL8, IL1B, ITGB2, CCL2, PIK3CD, PIK3CG	87	83	19453	21.551585652956657	1.3775418784778282E-4	5.510546845764964E-6	5.0086992915084265E-6
GOTERM_BP_DIRECT	GO:0051607~defense response to virus	11	12.643678160919542	9.023965281273766E-8	ISG20, IL33, IL6, CD40, IFNA1, IFNB1, TLR9, IFNL3, MYD88, TLR3, TLR2	87	236	19453	10.421926748490163	1.5258361780901009E-4	5.86904818870536E-6	5.3345517835837605E-6
GOTERM_BP_DIRECT	GO:0001774~microglial cell activation	6	6.896551724137931	1.9610486066988492E-7	IL4, ITGB2, TLR9, TNF, TLR3, TLR2	87	30	19453	44.719540229885055	3.315583743010997E-4	1.2281974792325015E-5	1.1163450772207892E-5
GOTERM_BP_DIRECT	GO:0098586~cellular response to virus	8	9.195402298850574	2.0776323406448002E-7	IL6, IFNA1, IFNB1, MIR21, MAPK14, HIF1A, IFNL3, TLR3	87	95	19453	18.829280096793706	3.512659569568921E-4	1.2547415314394133E-5	1.1404717527039493E-5
GOTERM_BP_DIRECT	GO:1900017~positive regulation of cytokine production involved in inflammatory response	6	6.896551724137931	2.751993121705456E-7	IL6, MIR21, HIF1A, TNF, MYD88, TLR3	87	32	19453	41.92456896551724	4.652538366747283E-4	1.6046966788979055E-5	1.4585563545038917E-5
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	9	10.344827586206897	5.413161439910231E-7	IL1A, IL6, SOCS1, IFNA1, IFNB1, IL7, IL1B, CCL2, JAK3	87	160	19453	12.577370689655172	9.14947027773283E-4	2.99899388442126E-5	2.7258743940600098E-5
GOTERM_BP_DIRECT	GO:0042531~positive regulation of tyrosine phosphorylation of STAT protein	7	8.045977011494253	5.497859870908283E-7	IL4, IL6, CD40, CSF2, IL15, IL18, TNF	87	68	19453	23.01741041244084	9.292563333700432E-4	2.99899388442126E-5	2.7258743940600098E-5
GOTERM_BP_DIRECT	GO:0051770~positive regulation of nitric-oxide synthase biosynthetic process	5	5.747126436781609	1.0390932957793172E-6	IL33, TLR9, CCL2, JAK3, TLR2	87	18	19453	62.11047254150702	0.0017555648660642076	5.490958634883829E-5	4.990894986290033E-5
GOTERM_BP_DIRECT	GO:0014068~positive regulation of phosphatidylinositol 3-kinase signaling	7	8.045977011494253	1.3431094998129722E-6	TGFB2, HGF, IL18, CD28, F2, TNF, DCN	87	79	19453	19.812454532227555	0.002268622466949255	6.6799946005404E-5	6.071645003566289E-5
GOTERM_BP_DIRECT	GO:0032729~positive regulation of interferon-gamma production	7	8.045977011494253	1.3431094998129722E-6	IL1B, IL18, TLR9, TNF, TLR3, HAVCR2, SLAMF1	87	79	19453	19.812454532227555	0.002268622466949255	6.6799946005404E-5	6.071645003566289E-5
GOTERM_BP_DIRECT	GO:0010629~negative regulation of gene expression	11	12.643678160919542	1.4368788641885944E-6	TGFB2, CXCL8, MIR155, PIK3CA, CD28, MIR21, PPARG, CD46, HIF1A, TNF, HAVCR2	87	319	19453	7.710265556876735	0.0024268144180618068	6.942177598122609E-5	6.309950897879627E-5
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	11	12.643678160919542	1.8960160560715226E-6	TRBV20OR9-2, IFNB1, CD28, MAPK1, CCL2, FASLG, F2, MAPK14, TNF, EGFR, MYD88	87	329	19453	7.475910980679873	0.0032010319279923705	8.90600875226929E-5	8.094935217172028E-5
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	8	9.195402298850574	2.7432707635841037E-6	CRP, IL6, IL1B, IL18, TNF, MYD88, HAVCR2, TLR2	87	139	19453	12.868932440254692	0.0046281342512611845	1.2537488814110052E-4	1.1395695036834506E-4
GOTERM_BP_DIRECT	GO:0010573~vascular endothelial growth factor production	4	4.597701149425287	2.882734165196662E-6	IL6, IL1B, HIF1A, TNF	87	7	19453	127.77011494252875	0.004862848380925988	1.2828167035125145E-4	1.1659901083966498E-4
GOTERM_BP_DIRECT	GO:0097191~extrinsic apoptotic signaling pathway	6	6.896551724137931	3.3136214843283154E-6	IL33, TGFB2, IL7, FASLG, TNF, TLR3	87	52	19453	25.79973474801061	0.005587673766830226	1.4367522897433798E-4	1.3059067234391335E-4
GOTERM_BP_DIRECT	GO:1902895~positive regulation of pri-miRNA transcription from RNA polymerase II promoter	6	6.896551724137931	3.6461258144137095E-6	TGFB2, PPARG, HIF1A, TNF, TP53, EGFR	87	53	19453	25.312947299934937	0.006146641623011262	1.5413996880433956E-4	1.4010238441884677E-4
GOTERM_BP_DIRECT	GO:0046854~phosphatidylinositol phosphorylation	6	6.896551724137931	4.389454264151229E-6	SOCS3, SOCS1, PIK3CA, PIK3CD, PIK3CB, PIK3CG	87	55	19453	24.392476489028212	0.00739510411000055	1.8103822343121286E-4	1.6455100497562042E-4
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell proliferation	13	14.942528735632186	4.80528658860802E-6	TGFB2, CSF2, IL15, FASLG, MIR21, F2, EGFR, IL4, IL6, IL7, IL1B, DMD, SLAMF1	87	545	19453	5.3335231466835396	0.008092834403724769	1.9346999098419432E-4	1.7585060682596493E-4
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	6	6.896551724137931	5.721836767266774E-6	IL6, PIK3CA, IL18, PTGS2, TNF, MYD88	87	58	19453	23.130796670630204	0.009628995123118322	2.2501455752204917E-4	2.0452239793695423E-4
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	12	13.793103448275861	5.927076125760748E-6	IL1A, AIMP2, IL6, TGFB2, CXCL8, IL1B, MIR21, PLG, PTGS2, TP53, PTGES, TLR2	87	462	19453	5.807732497387669	0.009972655404523523	2.277883120150324E-4	2.0704354557486978E-4
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	6	6.896551724137931	6.772853745612197E-6	IL6, IL1RN, CASP3, ACSBG1, PTGS2, TNF	87	60	19453	22.359770114942528	0.011387599278861682	2.5270823730875086E-4	2.296940039879066E-4
GOTERM_BP_DIRECT	GO:0010888~negative regulation of lipid storage	4	4.597701149425287	6.8743813815508805E-6	CRP, IL6, PPARG, TNF	87	9	19453	99.37675606641123	0.01155731404048721	2.5270823730875086E-4	2.296940039879066E-4
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	8	9.195402298850574	8.180645683118117E-6	CD40, IL1B, IL18, TLR9, TNF, MYD88, TLR3, TLR2	87	164	19453	10.907204934118306	0.013738284869981854	2.9432918830112206E-4	2.675245194670754E-4
GOTERM_BP_DIRECT	GO:0042104~positive regulation of activated T cell proliferation	5	5.747126436781609	1.022642250381087E-5	IL18, MIR21, HMGB1, JAK3, SLAMF1	87	31	19453	36.0641453466815	0.0171443036781459	3.5291592763151384E-4	3.207757426195369E-4
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	5	5.747126436781609	1.022642250381087E-5	IL1A, IL6, IL1B, PTGS2, HIF1A	87	31	19453	36.0641453466815	0.0171443036781459	3.5291592763151384E-4	3.207757426195369E-4
GOTERM_BP_DIRECT	GO:0030168~platelet activation	6	6.896551724137931	1.3509043022900188E-5	IL6, CD40, PIK3CA, PIK3CB, F2, MAPK14	87	69	19453	19.44327836081959	0.0225849986576957	4.5687583503448435E-4	4.1526798252395177E-4
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	10	11.494252873563218	1.7578078850341346E-5	IL6, CASP3, FASLG, MIR21, PPARG, HMGB1, PTGS2, TNF, TP53, TLR3	87	336	19453	6.6546934865900385	0.029287355895113443	5.828339477632787E-4	5.29755042999503E-4
GOTERM_BP_DIRECT	GO:0006935~chemotaxis	7	8.045977011494253	1.9275419357704013E-5	CXCL12, CXCL8, MAPK1, CCL2, HMGB1, PIK3CB, MAPK14	87	125	19453	12.521471264367817	0.032069554661744326	6.268218102668747E-4	5.697369144767513E-4
GOTERM_BP_DIRECT	GO:2001240~negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	5	5.747126436781609	2.1035752990278495E-5	IL1A, CSF2, IL7, IL1B, TNF	87	37	19453	30.215905560733145	0.03494659040873194	6.711595906898289E-4	6.100368367180763E-4
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	7	8.045977011494253	2.2053497073533725E-5	TGFB2, ALOX5, FASLG, MIR21, PPARG, HLA-G, DCN	87	128	19453	12.227999281609195	0.036606059753417464	6.90601176876769E-4	6.277078704078025E-4
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	6	6.896551724137931	2.4597491114845574E-5	IL33, CD40, IL1B, PTGS2, MYD88, TLR3	87	78	19453	17.19982316534041	0.040741672893901626	7.562610450037066E-4	6.873880698821391E-4
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	12	13.793103448275861	2.5385234889412186E-5	IL4, SOCS3, IL6, IL7, CASP3, HGF, ALB, CD28, MIR21, TNF, TP53, EGFR	87	540	19453	4.968837803320562	0.04201865786909198	7.665434321070715E-4	6.96734036161188E-4
GOTERM_BP_DIRECT	GO:1904996~positive regulation of leukocyte adhesion to vascular endothelial cell	4	4.597701149425287	2.9315981107559855E-5	IL6, ITGB2, MIR21, TNF	87	14	19453	63.885057471264375	0.04836531369921426	8.697074395242758E-4	7.905028589880613E-4
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	8	9.195402298850574	3.4618866701834995E-5	IL1A, CD40, IL1B, TLR9, FASLG, TNF, MYD88, TLR3	87	205	19453	8.725763947294645	0.056860916642269554	0.0010093190274621203	9.173999675986274E-4
GOTERM_BP_DIRECT	GO:0032725~positive regulation of granulocyte macrophage colony-stimulating factor production	4	4.597701149425287	3.652791800648846E-5	IL1B, IL18, TLR9, PAEP	87	15	19453	59.626053639846745	0.05990076253354204	0.00104692727710122	9.515832199317416E-4
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	5	5.747126436781609	6.481274618148592E-5	CD40, PLG, HMGB1, HIF1A, NFE2L2	87	49	19453	22.81609195402299	0.10380916718424749	0.001826639229881545	0.0016602865146823976
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	8	9.195402298850574	7.170194061007416E-5	IL1A, CCL2, MIR21, HMGB1, TNF, EGFR, HAVCR2, SLAMF1	87	230	19453	7.777311344327836	0.11418958394435008	0.0019876718290432033	0.0018066538150439998
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	8	9.195402298850574	7.988665746603371E-5	POMC, IL15, IL7, IL1B, GRAP2, ITGB2, IL18, FASLG	87	234	19453	7.644365851262402	0.12636598130899768	0.0021788441576623065	0.0019804160084724806
GOTERM_BP_DIRECT	GO:0071346~cellular response to interferon-gamma	6	6.896551724137931	8.129210658564437E-5	MRC1, CCL2, FASLG, TNF, TLR3, TLR2	87	100	19453	13.415862068965517	0.12843997417650643	0.0021819833688305496	0.0019832693305100856
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	12	13.793103448275861	8.705179098958623E-5	IL1A, AIMP2, IL1B, CASP3, ITGB2, PAEP, MAPK1, FASLG, MAPK14, TP53, MYD88, TLR2	87	619	19453	4.334688875271573	0.13688814643962421	0.0023000715400529736	0.0020906031679842818
GOTERM_BP_DIRECT	GO:0036092~phosphatidylinositol-3-phosphate biosynthetic process	4	4.597701149425287	1.2089668897206255E-4	PIK3CA, PIK3CD, PIK3CB, PIK3CG	87	22	19453	40.65412748171369	0.18490341200318927	0.003145173862334735	0.002858741706924002
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	7	8.045977011494253	1.3009224766107215E-4	IL1A, TGFB2, CXCL12, CASP3, HIF1A, TNF, TLR2	87	176	19453	8.893090386624868	0.19748144381387456	0.003333121072649591	0.003029572494773756
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	8	9.195402298850574	1.3635238279000183E-4	CXCL8, PIK3CA, IL18, CCL2, MAPK14, PTGS2, HIF1A, PIK3CG	87	255	19453	7.01482983998197	0.2059331284927296	0.0034413713328043747	0.00312796436340646
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	5	5.747126436781609	1.633488071605101E-4	TGFB2, CASP3, FASLG, TNF, TP53	87	62	19453	18.03207267334075	0.2413732558239472	0.004062100483947391	0.0036921634794956472
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	8	9.195402298850574	1.8097413060415505E-4	IL4, CXCL12, CSF2, IL1B, HGF, PIK3CD, MIR21, EGFR	87	267	19453	6.699556588746825	0.2636538436568866	0.004435177606545307	0.004031264329544729
GOTERM_BP_DIRECT	GO:0034123~positive regulation of toll-like receptor signaling pathway	3	3.4482758620689653	1.915187474459056E-4	TLR9, TLR3, TLR2	87	5	19453	134.15862068965518	0.2766696303266296	0.004498030582375366	0.004088393261449401
GOTERM_BP_DIRECT	GO:0031622~positive regulation of fever generation	3	3.4482758620689653	1.915187474459056E-4	IL1B, PTGS2, TNF	87	5	19453	134.15862068965518	0.2766696303266296	0.004498030582375366	0.004088393261449401
GOTERM_BP_DIRECT	GO:0071677~positive regulation of mononuclear cell migration	3	3.4482758620689653	1.915187474459056E-4	IL4, LGALS3, TNF	87	5	19453	134.15862068965518	0.2766696303266296	0.004498030582375366	0.004088393261449401
GOTERM_BP_DIRECT	GO:2000353~positive regulation of endothelial cell apoptotic process	4	4.597701149425287	2.0152004371224423E-4	CD40, CCL2, FASLG, HLA-G	87	26	19453	34.39964633068081	0.28880223300865315	0.004605005323208175	0.004185625772779991
GOTERM_BP_DIRECT	GO:0032740~positive regulation of interleukin-17 production	4	4.597701149425287	2.0152004371224423E-4	IL6, IL15, IL18, MYD88	87	26	19453	34.39964633068081	0.28880223300865315	0.004605005323208175	0.004185625772779991
GOTERM_BP_DIRECT	GO:0071466~cellular response to xenobiotic stimulus	5	5.747126436781609	2.76047321214938E-4	IL1B, REN, TP53, TLR3, NFE2L2	87	71	19453	15.746316982353893	0.3730324292190088	0.006142052897032371	0.005582693851412628
GOTERM_BP_DIRECT	GO:0032715~negative regulation of interleukin-6 production	5	5.747126436781609	2.76047321214938E-4	HGF, TLR9, TNF, HAVCR2, SLAMF1	87	71	19453	15.746316982353893	0.3730324292190088	0.006142052897032371	0.005582693851412628
GOTERM_BP_DIRECT	GO:0061419~positive regulation of transcription from RNA polymerase II promoter in response to hypoxia	3	3.4482758620689653	2.864518396736081E-4	HIF1A, TP53, NFE2L2	87	6	19453	111.79885057471265	0.3839698989808821	0.006290780011533394	0.005717876332186178
GOTERM_BP_DIRECT	GO:0045840~positive regulation of mitotic nuclear division	4	4.597701149425287	3.10689161444895E-4	IL1A, IL1B, CD28, TNF	87	30	19453	29.813026819923373	0.40871491652116665	0.006735581692350223	0.006122169758215431
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	5	5.747126436781609	3.768126598169323E-4	CD40, IL1B, TNF, EGFR, PIK3CG	87	77	19453	14.519331243469173	0.47128740243278144	0.007971947665099692	0.007245939421205338
GOTERM_BP_DIRECT	GO:0030225~macrophage differentiation	4	4.597701149425287	3.771471396853787E-4	IL33, SOCS1, CSF2, IL15	87	32	19453	27.949712643678158	0.47158647332113157	0.007971947665099692	0.007245939421205338
GOTERM_BP_DIRECT	GO:0071356~cellular response to tumor necrosis factor	6	6.896551724137931	3.921455233513692E-4	CD40, CXCL8, MAPK1, CCL2, MAPK14, NFE2L2	87	140	19453	9.582758620689654	0.4848247440441352	0.008146942215385035	0.007404997152600119
GOTERM_BP_DIRECT	GO:0090594~inflammatory response to wounding	3	3.4482758620689653	3.9987948189057243E-4	IL6, TNF, TLR3	87	7	19453	95.82758620689656	0.491521038716742	0.008146942215385035	0.007404997152600119
GOTERM_BP_DIRECT	GO:2000660~negative regulation of interleukin-1-mediated signaling pathway	3	3.4482758620689653	3.9987948189057243E-4	IL6, IL1RN, MIR21	87	7	19453	95.82758620689656	0.491521038716742	0.008146942215385035	0.007404997152600119
GOTERM_BP_DIRECT	GO:2000379~positive regulation of reactive oxygen species metabolic process	4	4.597701149425287	4.5211695524916207E-4	F2, MAPK14, TP53, NFE2L2	87	34	19453	26.305611899932387	0.534527682279218	0.00910154489674206	0.008272663812118596
GOTERM_BP_DIRECT	GO:0043330~response to exogenous dsRNA	4	4.597701149425287	4.929288847873958E-4	IFNA1, IFNB1, MAPK1, TLR3	87	35	19453	25.554022988505746	0.5655820762848156	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	7	8.045977011494253	4.98875282946268E-4	CD40, IL1B, HGF, MIR21, F2, TNF, EGFR	87	226	19453	6.925592513477774	0.5699305615625285	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	6	6.896551724137931	5.214098851058259E-4	IL1B, CASP3, REN, FASLG, PTGS2, TLR2	87	149	19453	9.003934274473501	0.5860185282016341	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:0097527~necroptotic signaling pathway	3	3.4482758620689653	5.316401015372541E-4	FASLG, TNF, TLR3	87	8	19453	83.84913793103448	0.5931222346829856	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:2000556~positive regulation of T-helper 1 cell cytokine production	3	3.4482758620689653	5.316401015372541E-4	IL1B, IL18, SLAMF1	87	8	19453	83.84913793103448	0.5931222346829856	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:0042092~type 2 immune response	3	3.4482758620689653	5.316401015372541E-4	IL4, IL33, IL18	87	8	19453	83.84913793103448	0.5931222346829856	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:0032741~positive regulation of interleukin-18 production	3	3.4482758620689653	5.316401015372541E-4	TLR9, TNF, TLR2	87	8	19453	83.84913793103448	0.5931222346829856	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:0036003~positive regulation of transcription from RNA polymerase II promoter in response to stress	3	3.4482758620689653	5.316401015372541E-4	MUC1, TP53, NFE2L2	87	8	19453	83.84913793103448	0.5931222346829856	0.009771776214124964	0.008881856913725646
GOTERM_BP_DIRECT	GO:0014065~phosphatidylinositol 3-kinase signaling	4	4.597701149425287	6.293017061312612E-4	PIK3CA, PIK3CD, PIK3CB, PIK3CG	87	38	19453	23.536600120992137	0.6550942753088058	0.011442464355569492	0.01040039486369622
GOTERM_BP_DIRECT	GO:0010508~positive regulation of autophagy	5	5.747126436781609	6.530610684161095E-4	IFNB1, TLR9, HMGB1, PIK3CB, DCN	87	89	19453	12.561668603900298	0.668685439155138	0.011748151773315332	0.010678243214420853
GOTERM_BP_DIRECT	GO:0050999~regulation of nitric-oxide synthase activity	3	3.4482758620689653	6.81573164448119E-4	IL1A, IL1B, EGFR	87	9	19453	74.53256704980842	0.6842906192978016	0.012132002327176518	0.011027136355334304
GOTERM_BP_DIRECT	GO:0030183~B cell differentiation	5	5.747126436781609	7.100867981387391E-4	IL4, IFNA1, IFNB1, PIK3CD, JAK3	87	91	19453	12.285587975243148	0.6991619799177512	0.012507883079714665	0.011368785507700438
